2026-03-14 22:49:34,727 | INFO | [76/90] Processing MIA 2025
2026-03-14 22:49:34,727 | INFO | Fetching MIA season 2025
2026-03-14 22:49:34,958 | INFO | 82 games collected
2026-03-14 22:49:34,978 | INFO | 82 games collected
2026-03-14 22:49:38,958 | INFO | [77/90] Processing MIL 2025
2026-03-14 22:49:38,959 | INFO | Fetching MIL season 2025
2026-03-14 22:49:38,978 | INFO | [77/90] Processing MIL 2025
2026-03-14 22:49:38,978 | INFO | Fetching MIL season 2025
2026-03-14 22:49:39,173 | INFO | 82 games collected
2026-03-14 22:49:39,179 | INFO | 82 games collected
2026-03-14 22:49:43,173 | INFO | [78/90] Processing MIN 2025
2026-03-14 22:49:43,173 | INFO | Fetching MIN season 2025
2026-03-14 22:49:43,180 | INFO | [78/90] Processing MIN 2025
2026-03-14 22:49:43,180 | INFO | Fetching MIN season 2025
2026-03-14 22:49:43,377 | INFO | 82 games collected
2026-03-14 22:49:43,385 | INFO | 82 games collected
2026-03-14 22:49:47,377 | INFO | [79/90] Processing NOP 2025
2026-03-14 22:49:47,378 | INFO | Fetching NOP season 2025
2026-03-14 22:49:47,386 | INFO | [79/90] Processing NOP 2025
2026-03-14 22:49:47,386 | INFO | Fetching NOP season 2025
2026-03-14 22:49:47,609 | INFO | 82 games collected
2026-03-14 22:49:47,613 | INFO | 82 games collected
2026-03-14 22:49:51,610 | INFO | [80/90] Processing NYK 2025
2026-03-14 22:49:51,610 | INFO | Fetching NYK season 2025
2026-03-14 22:49:51,613 | INFO | [80/90] Processing NYK 2025
2026-03-14 22:49:51,613 | INFO | Fetching NYK season 2025
2026-03-14 22:49:51,842 | INFO | 82 games collected
2026-03-14 22:49:51,848 | INFO | 82 games collected
2026-03-14 22:49:55,842 | INFO | [81/90] Processing OKC 2025
2026-03-14 22:49:55,842 | INFO | Fetching OKC season 2025
2026-03-14 22:49:55,849 | INFO | [81/90] Processing OKC 2025
2026-03-14 22:49:55,849 | INFO | Fetching OKC season 2025
2026-03-14 22:49:56,102 | INFO | 82 games collected
2026-03-14 22:49:56,177 | INFO | 82 games collected
2026-03-14 22:50:00,103 | INFO | [82/90] Processing ORL 2025
2026-03-14 22:50:00,103 | INFO | Fetching ORL season 2025
2026-03-14 22:50:00,177 | INFO | [82/90] Processing ORL 2025
2026-03-14 22:50:00,177 | INFO | Fetching ORL season 2025
2026-03-14 22:50:00,345 | INFO | 82 games collected
2026-03-14 22:50:00,353 | INFO | 82 games collected
2026-03-14 22:50:04,346 | INFO | [83/90] Processing PHI 2025
2026-03-14 22:50:04,346 | INFO | Fetching PHI season 2025
2026-03-14 22:50:04,353 | INFO | [83/90] Processing PHI 2025
2026-03-14 22:50:04,353 | INFO | Fetching PHI season 2025
2026-03-14 22:50:04,575 | INFO | 82 games collected
2026-03-14 22:50:04,576 | INFO | 82 games collected
2026-03-14 22:50:08,576 | INFO | [84/90] Processing PHO 2025
2026-03-14 22:50:08,576 | INFO | Fetching PHO season 2025
2026-03-14 22:50:08,576 | INFO | [84/90] Processing PHO 2025
2026-03-14 22:50:08,576 | INFO | Fetching PHO season 2025
2026-03-14 22:50:08,789 | INFO | 82 games collected
2026-03-14 22:50:08,797 | INFO | 82 games collected
2026-03-14 22:50:12,790 | INFO | [85/90] Processing POR 2025
2026-03-14 22:50:12,790 | INFO | Fetching POR season 2025
2026-03-14 22:50:12,798 | INFO | [85/90] Processing POR 2025
2026-03-14 22:50:12,798 | INFO | Fetching POR season 2025
2026-03-14 22:50:13,012 | INFO | 82 games collected
2026-03-14 22:50:13,017 | INFO | 82 games collected
2026-03-14 22:50:17,012 | INFO | [86/90] Processing SAC 2025
2026-03-14 22:50:17,012 | INFO | Fetching SAC season 2025
2026-03-14 22:50:17,018 | INFO | [86/90] Processing SAC 2025
2026-03-14 22:50:17,018 | INFO | Fetching SAC season 2025
2026-03-14 22:50:17,233 | INFO | 82 games collected
2026-03-14 22:50:17,238 | INFO | 82 games collected
2026-03-14 22:50:21,233 | INFO | [87/90] Processing SAS 2025
2026-03-14 22:50:21,233 | INFO | Fetching SAS season 2025
2026-03-14 22:50:21,239 | INFO | [87/90] Processing SAS 2025
2026-03-14 22:50:21,239 | INFO | Fetching SAS season 2025
2026-03-14 22:50:21,471 | INFO | 82 games collected
2026-03-14 22:50:21,472 | INFO | 82 games collected
2026-03-14 22:50:25,472 | INFO | [88/90] Processing TOR 2025
2026-03-14 22:50:25,472 | INFO | Fetching TOR season 2025
2026-03-14 22:50:25,472 | INFO | [88/90] Processing TOR 2025
2026-03-14 22:50:25,472 | INFO | Fetching TOR season 2025
2026-03-14 22:50:25,690 | INFO | 82 games collected
2026-03-14 22:50:25,697 | INFO | 82 games collected
2026-03-14 22:50:29,690 | INFO | [89/90] Processing UTA 2025
2026-03-14 22:50:29,691 | INFO | Fetching UTA season 2025
2026-03-14 22:50:29,697 | INFO | [89/90] Processing UTA 2025
2026-03-14 22:50:29,698 | INFO | Fetching UTA season 2025
2026-03-14 22:50:29,909 | INFO | 82 games collected
2026-03-14 22:50:29,922 | INFO | 82 games collected
2026-03-14 22:50:33,909 | INFO | [90/90] Processing WAS 2025
2026-03-14 22:50:33,909 | INFO | Fetching WAS season 2025
2026-03-14 22:50:33,923 | INFO | [90/90] Processing WAS 2025
2026-03-14 22:50:33,923 | INFO | Fetching WAS season 2025
2026-03-14 22:50:34,165 | INFO | 82 games collected
2026-03-14 22:50:34,172 | INFO | 82 games collected
2026-03-14 22:50:38,222 | INFO | Dataset saved: data/raw/nba_raw.csv
2026-03-14 22:50:38,222 | INFO | Total rows: 7380
2026-03-14 22:50:38,227 | INFO | Dataset saved: data/raw/nba_raw.csv
2026-03-14 22:50:38,227 | INFO | Total rows: 7380
2026-03-17 11:33:24,590 | INFO | [1/90] Processing ATL 2023
2026-03-17 11:33:24,590 | INFO | Fetching ATL season 2023
2026-03-17 11:33:26,063 | INFO | 82 games collected
2026-03-17 11:33:30,064 | INFO | [2/90] Processing BOS 2023
2026-03-17 11:33:30,064 | INFO | Fetching BOS season 2023
2026-03-17 11:33:31,023 | INFO | 82 games collected
2026-03-17 11:33:35,024 | INFO | [3/90] Processing BRK 2023
2026-03-17 11:33:35,024 | INFO | Fetching BRK season 2023
2026-03-17 11:33:35,864 | INFO | 82 games collected
2026-03-17 11:33:39,864 | INFO | [4/90] Processing CHO 2023
2026-03-17 11:33:39,865 | INFO | Fetching CHO season 2023
2026-03-17 11:33:40,546 | INFO | 82 games collected
2026-03-17 11:33:44,547 | INFO | [5/90] Processing CHI 2023
2026-03-17 11:33:44,547 | INFO | Fetching CHI season 2023
2026-03-17 11:33:45,201 | INFO | 82 games collected
2026-03-17 11:33:49,202 | INFO | [6/90] Processing CLE 2023
2026-03-17 11:33:49,202 | INFO | Fetching CLE season 2023
2026-03-17 11:33:50,047 | INFO | 82 games collected
